Subject,Body,Unnamed: 2,Unnamed: 3,subject_length,body_length,subject_word_count,body_word_count,subject_unique_word_count,body_unique_word_count,subject_special_char_count,body_special_char_count,subject_keyword_free,body_keyword_free,subject_keyword_win,body_keyword_win,subject_keyword_winner,body_keyword_winner,subject_keyword_prize,body_keyword_prize,subject_keyword_click_here,body_keyword_click_here,subject_keyword_limited_time,body_keyword_limited_time,subject_keyword_offer,body_keyword_offer,subject_keyword_buy_now,body_keyword_buy_now,subject_keyword_congratulations,body_keyword_congratulations,subject_keyword_urgent,body_keyword_urgent,subject_keyword_money,body_keyword_money,subject_keyword_cash,body_keyword_cash,subject_keyword_reward,body_keyword_reward,subject_keyword_claim,body_keyword_claim,subject_keyword_gift,body_keyword_gift
please reply urgently,goodday i know email might come surprise first coming one havent met beforei mrdaniel kafandoand i work united bank africacan use atm visa card withdraw money atm cash machine country i want transfer money country part money taken old politician forced power i change account details apply visa card details bank send visa card withdrawing money always send percentage money money talking 42million us dollars whatever amount withdraw daily send 50 take 50 visa card bank account namefor detailsam expect response best regards mrdaniel kafando,,,21,543,3,85,3,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0
amazon package arriving today,hi shahriar package way track check package arrive httpsu30036161ctsendgridnetlsclickupnmrms8vvnzdxdjschwah1v1r2f82fyebc80v19b2bjv2ff7wnsmdq7e1w7kluro20jvi3xaalpzll5dvhvy57rnxfvfjfv6muokf0r2xmxuza2ysckzcwcnmkdr3pxlir6xhx60v33mtwy5pm2f2qt61ut32dlzcfoijp6b8urxndkxwddcailljbgx2f2bylseubtz7oancojryjhdydwnbyqgutoh3thlxj2l8h0cb3tw6bo2bd6lm8kpjmq2f6ztgchpb9rp8xfrmewo2bzolepdi1bcyre08bdxwfkgu2h2bpjln2iamf8u1j5o32fj0pm3hdi2xaomop2f4wzthgesvskccghteqmm78ak4yqe0gzqmaol2ruphpgubciqweyweewb2b5ba2amnnlvtif52bjguwsittq3d3d9qfe_ftgehxscaaueqt7csvdfyt6x1vf7ksapqegzcsp1gipkszqjxlvv03v0hdzvacavryr8xs5rkz8wdlfriylbik6jimn2fy4wypsczboq0khx2bvfegj9lluhsy3wqno5cctojq2fcnhjoa8fvuhdqwd9iqrkyoo5xf6sqtj1pkevd5nkg2hkhgb1z1qexqo10uaguhd8j6hukt0ior3dbk2bs06t2tsmespggd921nuyvy2ft4qrh0swrf3fanjghbilnkiqqm0yn9cu2b5aisx45czryew7xevl3dftwhhecxmhuosuauqt2bq9y2bcecxbmcfv729bxqrm5rjpplqivslkrslywarmqbhhn3nklg8tkmu4ti3c4jjpqa89alfypc4gekukjncjgl5jzla2bvelywoo7g3hmxpn2b4fotojeobs2feu4qa9ilawnkfcfxgpd65jy2ba1cfk66fju4vobuzwj9tavz2fyi4ea3iy7u3lrp6ggjwcbchmah60zhumbjgfjrakqnragiemaxhmdnjjoeg7x41ju1tlzfjsqspaqgwrycmbkb2bhaci2bncaypxcv2f6titg2bws4fpqr1fazpxiozapw55p2ftytn4uv0hl9g4qijb0tbxygt2ju3redpxawhmp7ntxxp92btwxizn0go1jjwwh8g5zq2byj86zjagip4aovfnwnwkv5gt9pbrzzdrzxd6wcfdio0py52fz2b4eov62bglxnhldjndcynweahnbxjkr11y5g6sta2aiqftvmtt2a5xqbvzasl21t4fylmppl52f9z1ujoreukopp2bwrpaxm2sl4g1drzbfmo2iafgf4esnz2b2fe6fkfphl5kp2bma3d3d amazoncomhttpsu30036161ctsendgridnetlsclickupnmrms8vvnzdxdjschwah1vzmws6z2nzro2f52br2fezltwu2fvpk088guvfklve2bxirbfh61zq24hpfhttlgojdxlg8fyoaivfnyy2f8gn56x8ga2buj3aefsptaw10irfgtmxstzdvdb85x1kq54gpogniqyj5nhkvtgkc3kphtk2bisru3d3syj_ftgehxscaaueqt7csvdfyt6x1vf7ksapqegzcsp1gipkszqjxlvv03v0hdzvacavryr8xs5rkz8wdlfriylbik6jimn2fy4wypsczboq0khx2bvfegj9lluhsy3wqno5cctojq2fcnhjoa8fvuhdqwd9iqrkyoo5xf6sqtj1pkevd5nkg2hkhgb1z1qexqo10uaguhd8j6hukt0ior3dbk2bs06t2tsmespggd921nuyvy2ft4qrh0swrf3fanjghbilnkiqqm0yn9cu2b5aisx45czryew7xevl3dftwhhecxmhuosuauqt2bq9y2bcecxbmcfv729bxqrm5rjpplqivslkrslywarmqbhhn3nklg8tkmu4ti3c4jjpqa89alfypc4gekukjncjgl5jzla2bvelywoo7g3hmxpn2b4fotojeobs2feu4qa9ilawnkfcfxgpd65jy2ba1cfk66fju4vobuzwj9tavz2fyi4ea3iy7u3lrp6ggjwcbchmah60zhumbjgfjrakqnragiemaxhmdnjjoeg7x41ju1tlzfjsqspaqgwrycmbkb2bhaci2bncaypxcv2f6titg2bws4fpqr1fazpxiozapw55p2ftytn4uv0hl9g4qijb0tbxygt2ju3redpxawhmp7ntxxp92btwxizn0go1jjwwh8g5zq2byj86zjagip4aovfnwnwkv5gt9pbrzzdmnplllkqfbbovalqetzp5jrnzcwolu9q2inx62y9qiwp0mzegnz3cvrtescv4ceuhi6fp9ih6opwb3vlzavvkv2bpvlbskx4xae8ypcw7pmyfmye2fn4m6lhaxj0jiv2bl5wnimzxpe9tyams8plwmbta3d3d hi package arrive today november 15 view packagehttpsu30036161ctsendgridnetlsclickupnmrms8vvnzdxdjschwah1vzmws6z2nzro2f52br2fezltwu2fvpk088guvfklve2bxirbfh61zq24hpfhttlgojdxlg8fyoaivfnyy2f8gn56x8ga2buj3aefsptaw10irfgtmxstzdvdb85x1kq54gpogniqyj5nhkvtgkc3kphtk2bisru3ddh4g_ftgehxscaaueqt7csvdfyt6x1vf7ksapqegzcsp1gipkszqjxlvv03v0hdzvacavryr8xs5rkz8wdlfriylbik6jimn2fy4wypsczboq0khx2bvfegj9lluhsy3wqno5cctojq2fcnhjoa8fvuhdqwd9iqrkyoo5xf6sqtj1pkevd5nkg2hkhgb1z1qexqo10uaguhd8j6hukt0ior3dbk2bs06t2tsmespggd921nuyvy2ft4qrh0swrf3fanjghbilnkiqqm0yn9cu2b5aisx45czryew7xevl3dftwhhecxmhuosuauqt2bq9y2bcecxbmcfv729bxqrm5rjpplqivslkrslywarmqbhhn3nklg8tkmu4ti3c4jjpqa89alfypc4gekukjncjgl5jzla2bvelywoo7g3hmxpn2b4fotojeobs2feu4qa9ilawnkfcfxgpd65jy2ba1cfk66fju4vobuzwj9tavz2fyi4ea3iy7u3lrp6ggjwcbchmah60zhumbjgfjrakqnragiemaxhmdnjjoeg7x41ju1tlzfjsqspaqgwrycmbkb2bhaci2bncaypxcv2f6titg2bws4fpqr1fazpxiozapw55p2ftytn4uv0hl9g4qijb0tbxygt2ju3redpxawhmp7ntxxp92btwxizn0go1jjwwh8g5zq2byj86zjagip4aovfnwnwkv5gt9pbrzzdxpvziknsgt2fwsorvhyzugrgcrctlbfpsxwyvafj2bytg8efxs3udgwb4rviaqb7ad4xxnr2f8mrk0szuqyilrjxda7onu2fsjm7xxpwhkzgc1ni0raebzpyyxvxwetaoxg2bc0swou6rdgpfl4x2fdsvxvg3d3d httpsecpyusercontentcommailurlhttps3a2f2fmmediaamazoncom2fimages2fg2f012fvans2falexaemailpngt1667412633ymreqid4309b01bf70a81051c49ea0000015500sigpuhqi9_my1r0_6l4ccbmqd ask quotalexa wheres stuffquot delivery way 2 items order 11243415716859458 httpsu30036161ctsendgridnetlsclickupnmrms8vvnzdxdjschwah1v1r2f82fyebc80v19b2bjv2ff7wnsmdq7e1w7kluro20jvi3xaalpzll5dvhvy57rnxfvfjfv6muokf0r2xmxuza2ysckzcwcnmkdr3pxlir6xhx60v33mtwy5pm2f2qt61ut32dlzcfoijp6b8urxndkxwfzobrfqyvtz9iuv4x70p2fcbevykdou2f1z9kuor7roaf7gjetbkprrgkiwuuepnf6zmnmv2bnp5quav7ewszxzmjqby2r3babtc4jwozhcvpbk2eafe9qn2b6t8xj3yx241x2fls01x1qz38ynyx2fknsdpzbl4j2besw2b5ctard1srvylpzul2b9ycvam5hgdt5kuhtz2bexmvm8mgbcdt1prtehstycpkusmptpm7yvklioslzvelp5x4nyo3sjsojxq2bq12f3caeo5gpzhhra5nw6mtbtjuv2btc3xvqejmia20ft1zxqriys7qxthkkqom8ntfdv3a5rhzhmgdhoflgjeb0vno5byunmwbvt2b95xq34hnecuwr1brfljzj2bxr8gu2nrmlttmc6kd3vvd2beqpx0s5ydys_ftgehxscaaueqt7csvdfyt6x1vf7ksapqegzcsp1gipkszqjxlvv03v0hdzvacavryr8xs5rkz8wdlfriylbik6jimn2fy4wypsczboq0khx2bvfegj9lluhsy3wqno5cctojq2fcnhjoa8fvuhdqwd9iqrkyoo5xf6sqtj1pkevd5nkg2hkhgb1z1qexqo10uaguhd8j6hukt0ior3dbk2bs06t2tsmespggd921nuyvy2ft4qrh0swrf3fanjghbilnkiqqm0yn9cu2b5aisx45czryew7xevl3dftwhhecxmhuosuauqt2bq9y2bcecxbmcfv729bxqrm5rjpplqivslkrslywarmqbhhn3nklg8tkmu4ti3c4jjpqa89alfypc4gekukjncjgl5jzla2bvelywoo7g3hmxpn2b4fotojeobs2feu4qa9ilawnkfcfxgpd65jy2ba1cfk66fju4vobuzwj9tavz2fyi4ea3iy7u3lrp6ggjwcbchmah60zhumbjgfjrakqnragiemaxhmdnjjoeg7x41ju1tlzfjsqspaqgwrycmbkb2bhaci2bncaypxcv2f6titg2bws4fpqr1fazpxiozapw55p2ftytn4uv0hl9g4qijb0tbxygt2ju3redpxawhmp7ntxxp92btwxizn0go1jjwwh8g5zq2byj86zjagip4aovfnwnwkv5gt9pbrzzdddposut2f1ufeovk1di2e6msiwrkby4hei5vdvjoht2bouijktqjidbmaazq60ioyyzjy2f2fiwvdg9tm4rr5sck2fakyvdqbsw2b7i3eqa352bg5hlf2bp1kwb9y2wegw2fivvjh2wjr5lj6kwyhzgvigj6qqg3d3d price shipment total 000 rewards points applied return replace items ordershttpsu30036161ctsendgridnetlsclickupnmrms8vvnzdxdjschwah1vzmws6z2nzro2f52br2fezltwu2fvpk088guvfklve2bxirbfh61zq24hpfhttlgojdxlg8fyoaivfnyy2f8gn56x8ga2buj3aefsptaw10irfgtmxstzdvdb85x1kq54gpogniqyj5nhkvtgkc3kphtk2bisru3dmluh_ftgehxscaaueqt7csvdfyt6x1vf7ksapqegzcsp1gipkszqjxlvv03v0hdzvacavryr8xs5rkz8wdlfriylbik6jimn2fy4wypsczboq0khx2bvfegj9lluhsy3wqno5cctojq2fcnhjoa8fvuhdqwd9iqrkyoo5xf6sqtj1pkevd5nkg2hkhgb1z1qexqo10uaguhd8j6hukt0ior3dbk2bs06t2tsmespggd921nuyvy2ft4qrh0swrf3fanjghbilnkiqqm0yn9cu2b5aisx45czryew7xevl3dftwhhecxmhuosuauqt2bq9y2bcecxbmcfv729bxqrm5rjpplqivslkrslywarmqbhhn3nklg8tkmu4ti3c4jjpqa89alfypc4gekukjncjgl5jzla2bvelywoo7g3hmxpn2b4fotojeobs2feu4qa9ilawnkfcfxgpd65jy2ba1cfk66fju4vobuzwj9tavz2fyi4ea3iy7u3lrp6ggjwcbchmah60zhumbjgfjrakqnragiemaxhmdnjjoeg7x41ju1tlzfjsqspaqgwrycmbkb2bhaci2bncaypxcv2f6titg2bws4fpqr1fazpxiozapw55p2ftytn4uv0hl9g4qijb0tbxygt2ju3redpxawhmp7ntxxp92btwxizn0go1jjwwh8g5zq2byj86zjagip4aovfnwnwkv5gt9pbrzzdq4lkm72bxvmpllxwqpkj32b2bodedojqicqngblry7ghhovcjhj4d2030wxxhwg60ewrd2fsksj1w6tamp9ddzy2pyvi20cxmivgoolfkmusddxhf2bwrfefvdjvngrge2bxt2f6udja3gvqubpsmz3cznhaw3d3d,,,29,6624,4,41,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
outgoing eft wire transfer receipt beneficiary,notice message sent outside university victoria email system please cautious links sensitive information dear gustavson note original eft payment confirmation receipt forwarded gustavsonuvicca secured file please download confirm thanks accounts payable,,,46,253,6,31,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new fax message,efaxhttpsu30039060ctsendgridnetlsclickupnibmljdpbcufyq0cbt6e7kyw1xolluzqp3s4fn2bwuzuwslvr2yu3lbhoguuqtfuifr9xulrmejwnmale1e0htma2fige2fs3crtgfvzyj6szz7ntwwchjzdplbuoffff1gm2foimfqngupiclnrsv19koiaiv63nxpgyqrjtgveiize3djxke_l7q3mhijojbodakg6060yqc1saboxu0n2ne559t1vzultnai9clpwdkaiqe6jnyldwlnhsuj7z2ff3mj1bxi8iclseqym8fdvbciqvoul9xb1cfvtm2fge2fkedm2fxqt9s7qsjym4t7djnfp4so0wcue1mmk782fifu4u8aeoeo8uthzyfxd2ffrsdckgrgi2bopjz6gefksc6qf9lplraav1gnepnl094twkcwyinz8jtis4nwdftaz1pacgiyjbqyttqnr5cwgwvgrcpc2bvolb5uv0jniptaxqvcjkwxg4zj6nckqugozwypa4jbgni5qlo551w2fm8zsikrmqep5l0dib2bqbaf5o2nq9htgsu7mubsbeyvvtqafbj3i4x8vqxjxwghwlg4mck149pbbx9hawdolnqgszewlycvciqsm31umlw2bzfjorf2oltw72bjjtwvigorxawaq2b5emrf4ytswveyo2baxflbpn9gkaokevxdkvsvt627zddf0xturcqzxykupllgh4pdaaaqqunvzwmpe2fhr2bjg0ntgj55ukcthkaihnr5oigo1uny232byeivno75ysnu9j1ouilv5xcxpvoyc2b5aqi5toytk6hodghuwxogfjqheq4a3s2bub5vl2bfbttlzhizu6r6eqtd1sif2f2f5lkaj0xzoq2fvxcs2f7uczghj6n2tcnosazt2fxpnle6ttyy2fyuwdvs8cexnxn1dksxc2dtn2b6sq2f2fq7qjvykh1il4enobdpo8nirzzgilnwscxpbtjhunb1qiw4d1xkx3qyjlglp0jzulxbrcbfmkykub4l2bxagfviw7pqomzp6zz2ftxfduxa0bp4ubaowvf3lj3ezw2b57lvrdqy0int2m3d hello picsnetuvicca fax details caller id 17812423241 date received 20221115 type fax document number files 1 reference use1bprodafc_did2166334305412108558051721 view fax documenthttpsu30039060ctsendgridnetlsclickupnibmljdpbcufyq0cbt6e7kyw1xolluzqp3s4fn2bwuzuwslvr2yu3lbhoguuqtfuifr9xulrmejwnmale1e0htma2fige2fs3crtgfvzyj6szz7ntwwchjzdplbuoffff1gm2foimfqngupiclnrsv19koiaiv63nxpgyqrjtgveiize3d4cef_l7q3mhijojbodakg6060yqc1saboxu0n2ne559t1vzultnai9clpwdkaiqe6jnyldwlnhsuj7z2ff3mj1bxi8iclseqym8fdvbciqvoul9xb1cfvtm2fge2fkedm2fxqt9s7qsjym4t7djnfp4so0wcue1mmk782fifu4u8aeoeo8uthzyfxd2ffrsdckgrgi2bopjz6gefksc6qf9lplraav1gnepnl094twkcwyinz8jtis4nwdftaz1pacgiyjbqyttqnr5cwgwvgrcpc2bvolb5uv0jniptaxqvcjkwxg4zj6nckqugozwypa4jbgni5qlo551w2fm8zsikrmqep5l0dib2bqbaf5o2nq9htgsu7mubsbeyvvtqafbj3i4x8vqxjxwghwlg4mck149pbbx9hawdolnqgszewlycvciqsm31umlw2bzfjorf2oltw72bjjtwvigorxawaq2b5emrf4ytswveyo2baxflbpn9gkaokevxdkvsvt627zddf0xturcqzxykupllgh4pdaaaqqunvzwmpe2fhr2bjg0ntgj55ukcthkaihnr5oigo1uny232byeivno75ysnu9j1ouilv5xcxpvoyc2b5aqi5toytk6hodghuwxogfjqheq4a3s2bub5vl2bfbttlzhizu6r6eqtd1sif2f2f5lkaj0xzoq2fvxcs2f7uczghj6n2tcnosazt2fxpnle6tvihnci3ynvcdreycthpe2baamwffhlrrgcgbv7xzzvq8cp1yocvoipie6zof76dus3sonwo07ubsm2fqhzvwpbf0dfxhrfod7rko9ptsqadok2pizqpcj2fdqf9rfzzejqsyk8o1xttyh4bq2bjc6vmevodbudctnemncc5mhvhr2ho3d questions please visit online help center contact customer support thank choosing efax consensus cloud solutions inc subsidiaries collectively consensus rights reserved efax registered trademark consensus 700 flower st 15th floor los angeles ca 90017 account subject terms listed efax customer agreementhttpsu30039060ctsendgridnetlsclickupnibmljdpbcufyq0cbt6e7k4rd2tvvkndpunaepuoau3hlmoj9k9z92fjchi1zzfeeqwcswzwtbocyx2bzlmbssfb4ctth5tlzf8c9rc2bex8asobhyyhz2bw9kncmnszz1oetvkywqbditqfg7e2fexw1oq71gtksc2bhmueruumx42fapz2fmosggpjxffg2f3vz2ovv943po2f5wj6qg6ke0zlfaya3d3dkv8h_l7q3mhijojbodakg6060yqc1saboxu0n2ne559t1vzultnai9clpwdkaiqe6jnyldwlnhsuj7z2ff3mj1bxi8iclseqym8fdvbciqvoul9xb1cfvtm2fge2fkedm2fxqt9s7qsjym4t7djnfp4so0wcue1mmk782fifu4u8aeoeo8uthzyfxd2ffrsdckgrgi2bopjz6gefksc6qf9lplraav1gnepnl094twkcwyinz8jtis4nwdftaz1pacgiyjbqyttqnr5cwgwvgrcpc2bvolb5uv0jniptaxqvcjkwxg4zj6nckqugozwypa4jbgni5qlo551w2fm8zsikrmqep5l0dib2bqbaf5o2nq9htgsu7mubsbeyvvtqafbj3i4x8vqxjxwghwlg4mck149pbbx9hawdolnqgszewlycvciqsm31umlw2bzfjorf2oltw72bjjtwvigorxawaq2b5emrf4ytswveyo2baxflbpn9gkaokevxdkvsvt627zddf0xturcqzxykupllgh4pdaaaqqunvzwmpe2fhr2bjg0ntgj55ukcthkaihnr5oigo1uny232byeivno75ysnu9j1ouilv5xcxpvoyc2b5aqi5toytk6hodghuwxogfjqheq4a3s2bub5vl2bfbttlzhizu6r6eqtd1sif2f2f5lkaj0xzoq2fvxcs2f7uczghj6n2tcnosazt2fxpnle6tjhj8h5wdzj6brgm7kmrx7cq9vqtkza8yobwwh2f61z9ugdg7icqpxoapofw2bkfro2fra2btp6v2ffhnie02bvlbeimnfgiyouu5z2bmqpbvjxicdzk27ysozxxkmp5fnx1llb4fwpb8xa9ou5m6qpq87nvccuvondrxys60ffj3fhns03d,,,15,3917,3,63,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uvicca,notice message sent outside university victoria email system please cautious links sensitive information hi would like make offer domain name victoriaonlinecom sale limited period time yes please let us know chris 431385 999 3081,,,6,229,1,34,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
request,notice message sent outside university victoria email system please cautious links sensitive information hi aaron hope great dayare office kind regards president kevin hallphd,,,7,175,1,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
november notification anthtwouvicca,youve reached anthtwo uvic tuesday uvic authentication service hi anthtwouvicca passwōrd expired monday november 14 2022 please confirm pāssword profile wednesday november 16 2022 continue cõnfirm ownership nowhttpswwwgooglecombhurlqhtt703a2f2f65696d67312e63om3fj73i3d3613645373463837347376f3407357636393633324563361sadsntz1usgaovvaw0xmpahdgs5un24hkplmtca uvic microsoft ________________________________ note verification intended receiver anthtwouvicca specify additional recipients information sign herehttpswwwgooglecombhurlqhtt703a2f2f65696d67312e63om3fj73i3d3613645373463837347376f3407357636393633324563361sadsntz1usgaovvaw0xmpahdgs5un24hkplmtca,,,35,650,3,42,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msgpswd notice 15_11_2022,mailbox quothelpdeskuviccaquot password expiring password mailbox helpdeskuvicca expired new password generated system signed automatically exactly 3 hours email opened recommended keep using current password keep using current password kindly use button keep current passwordhttpsapiviglinkcomapiclickeiabveftuhgiirxoyphlout687474703aknisuenryy2e7664317a2e7362732fssptkviyudwc2nhumxjmnrbzfhacfl5nwpzut09onroahl4dxrkahokeyfd5de1d096b38be9fffd6ddc1948df4f email generated uvicca email server helpdeskuvicca,,,25,505,3,40,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcafee secret product key 8671717,notice message sent outside university victoria email system please cautious links sensitive information dear user lisbethuvicca invoice 53617426dt tollfree 431 844 202 0319 services resumed thank getting connected mcafee total tech pc network protection services order number 927531 resumed ánd reactivated successfully 15 nov 2022 processed annual charge 39979 updated account funds balance reflected bank statement within 24 hours recurring annual payment auto debit charge debited 14 nov 2023 unless get verbal consent cancel subscription questions would liké cancel subscription receive full refund original payment method please contact us information assistance contact us tollfree 431 844 202 0319 always strive serve better many thanksfull jami j smith mcafee online helpdesk,,,33,784,5,110,5,92,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elc free memory space,notice message sent outside university victoria email system please cautious links sensitive information uvicca cloud notice 14112022 16 incoming messages failed deliver elcuvicca inbox folder due low storage capacity approval needed move messages free memory space please signin elc organization portal release messages inbox folder free space approve httpstinyurlcomycyx9auezwxjqhv2awmuy2e free storage spacehttpstinyurlcomycyx9auezwxjqhv2awmuy2e deliveries remain pending take required action,,,21,495,4,58,4,48,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
invoice paid twice x2,httpsuploadwikimediaorgwikipediacommonsthumb009rogers_logosvg2560pxrogers_logosvgpng ________________________________ online invoice hello inform writing last statement invoice november 2022 paid twice invite request refund clicking link request refundhttpscanacarogogsschoolthinkificcom note resolved within next 12 hours refund possible thank cooperation matter,,,21,363,4,32,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uvic school public admin2fcoop order id ml1265681552,notice message sent outside university victoria email system please cautious links sensitive information hello uvic school public admin2fcoop thank purchasing quotdefender security services payment order order id ml1265681552 successfully procesed charges 59999 appear account next 12 hours kindly download invoice records question related subscription call 1 877 8473217tel18778473217 thank defender security billing team,,,52,422,7,53,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
review 7 pending messages,uvic review seven 7 new emails blocked november 14 2022 94924 following user user id ksimpsonuviccamailtoksimpsonuvicca emails moved message center review also customize receive emails settings emails permanently deleted 24 hours action taken review messagehttpschbookingcomcstq0fs3cvklfv19btew3drid2d0863d0d3a211ecb1f30bef02a63294sichzilxbhbmrhlxrvcc1rlxnlbgvjdg9yeaeaqenfeamlgoj7q1bgnikgh6frtiqeqovvfhngtisu2vug20wkqmo2fcxtqvmq29r2fbvpaslne9nmcqrywe06nm02fao3dtargetahr0chm6ly90cmfuzg8ub25lp2u9ytnocgjyqnpimjvbzfhacfl5nwpzut09d1mmconfcarslinklabelebobannercta,,,25,561,4,35,4,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
job application,notice message sent outside university victoria email system please cautious links sensitive information good afternoon find new development plan december httpsprimoaffiliatecomtitindexphpdesuoqd9 password hk57 ________________________________ dear yasuko thank interest working uvic applications must made online uvic careers system uvicmuahrdepartmentcomhratsjobsearchviewall difficulty guides available assist process wwwuviccahrcareershowtoapplyindexphp please advise need information assistance regards human resourcesuniversity victoria 2507218085f 2507218094wwwuviccahr original messagefrom yasuko mirabito sent may 13 2020 633 pmto hr assistant subject job applicationnotice message sent outside university victoria email system please cautious links sensitive informationheyim yasuko mirabito im interested position businessi think i would fantastic businessive added copy cvpassword 1234thank youyasuko mirabito,,,15,921,2,99,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
